id,tree_re,tree_im,ep0_re,ep0_im,epm1_re,epm1_im,epm2_re,epm2_im
134,7.28414015192339935e-004,-0.0000000000000000,-9.27914951097420500e-004,-6.92532953454672679e-004,-1.91988943657791806e-004,-5.73019042367507015e-005,-1.82397626155986506e-005,2.69868769652124872e-019
135,6.55361078788129913e-004,-0.0000000000000000,-8.14220133228608749e-004,-6.39655006264286874e-004,-1.72734294792088164e-004,-5.15550730680024578e-005,-1.64104894404575169e-005,2.23632268091246486e-020
136,5.36177890567258054e-004,-0.0000000000000000,-6.36172643087795208e-004,-5.47013767795778618e-004,-1.41321040885473688e-004,-4.21793286490046210e-005,-1.34260973014140284e-005,-1.33263089217012362e-019
137,3.66031498276145665e-004,-0.0000000000000000,-3.86743602086999933e-004,-4.09914348635075174e-004,-9.64753549953999384e-005,-2.87944787229376298e-005,-9.16556724492777312e-006,3.29179613017492392e-019
138,1.39757667863944660e-004,-0.0000000000000000,-5.83463446416624377e-005,-2.23113503643163676e-004,-3.68360938443798694e-005,-1.09942702000088619e-005,-3.49958489594626526e-006,-9.33381085007600770e-020
139,1.48459135234667929e-004,-0.0000000000000000,-3.57594851930875812e-004,-1.95765915447427587e-005,-3.91295498928063428e-005,-1.16787856530864171e-005,-3.71747293201628976e-006,4.13306239854877805e-019
140,5.05585997961283833e-004,-0.0000000000000000,-8.71291928655903427e-004,-3.25894282175374396e-004,-1.33257899563230236e-004,-3.97727663578769904e-005,-1.26600647327063176e-005,3.63453856959845161e-020
141,9.40542072129766293e-004,-0.0000000000000000,-1.49558986665986613e-003,-7.06065257337121742e-004,-2.47899786561062369e-004,-7.39893118789539225e-005,-2.35515294431338709e-005,-6.22621323009531866e-019
142,1.46552829801952986e-003,-0.0000000000000000,-2.24757716441544280e-003,-1.17428175956511491e-003,-3.86271027148877644e-004,-1.15288229546564223e-004,-3.66973832253868196e-005,9.17388495731758734e-019
143,2.09835477986566009e-003,-0.0000000000000000,-3.15138351244177413e-003,-1.75112798831632277e-003,-5.53065851568488296e-004,-1.65070580935949048e-004,-5.25435978300269665e-005,-3.98801411215907310e-019
144,2.86681117469789496e-003,-0.0000000000000000,-4.24353408876750569e-003,-2.46783034292319056e-003,-7.55608812596483869e-004,-2.25522485798168809e-004,-7.17860367863117017e-005,-1.14060182295097343e-018
145,3.81768680619815103e-003,-0.0000000000000000,-5.58446247105255124e-003,-3.37457477069768837e-003,-1.00623222762262704e-003,-3.00324704373406532e-004,-9.55963224669867991e-005,4.53688906284704117e-019
146,5.03797407436014887e-003,-0.0000000000000000,-7.28685983087610633e-003,-4.55967817870083121e-003,-1.32786478643158717e-003,-3.96320638994961843e-004,-1.26152777491071071e-004,-1.58989871705916689e-019
147,6.71503591521709683e-003,-0.0000000000000000,-9.59880006828177888e-003,-6.20461803896999071e-003,-1.76988995970069280e-003,-5.28249507740441871e-004,-1.68147040685938452e-004,2.56261758068718388e-019
148,9.36662070288467145e-003,-0.0000000000000000,-1.32247627412635758e-002,-8.79861486317464261e-003,-2.46877129886508917e-003,-7.36840850586208563e-004,-2.34543727285832938e-004,-4.81146607752830279e-018
149,1.54027047417321702e-002,-0.0000000000000000,-2.14829967869319821e-002,-1.46101728315196008e-002,-4.05970910942154636e-003,-1.21167947580239489e-003,-3.85689556036760187e-004,-2.65831650542704061e-018
150,-1.20055587869401624e-004,0.0000000000000000,1.89527234549473610e-004,1.06240199834049643e-004,3.16431932716607420e-005,9.44437304117819168e-006,3.00623734667612442e-006,-3.80862423246043120e-018
151,-2.43404014750943647e-004,0.0000000000000000,3.48451204380504872e-004,2.16028065726350793e-004,6.41542840616875795e-005,1.91477830325922219e-005,6.09492864321294801e-006,-1.20776031292527640e-018
152,-3.64053950968800158e-004,0.0000000000000000,5.03193169812073560e-004,3.24205961049117935e-004,9.59541304987157932e-005,2.86389116544583173e-005,9.11604871038889774e-006,-2.64794340674349627e-019
153,-4.76159502582316997e-004,0.0000000000000000,6.45847512334668571e-004,4.25745391013556437e-004,1.25501923360260841e-004,3.74578819814376152e-005,1.19232141510460911e-005,-1.07764900381116986e-019
154,5.74038975234691961e-004,-0.0000000000000000,-7.68703150412646452e-004,-5.15754216161902826e-004,-1.51300131757366510e-004,-4.51577340640017919e-005,-1.43741531902086617e-005,2.04797298324943923e-019
155,6.52193249419865534e-004,-0.0000000000000000,-8.64266368490224589e-004,-5.89483058963832752e-004,-1.71899346256264155e-004,-5.13058704826318559e-005,-1.63311657939806697e-005,-1.88806805936407090e-019
156,7.05319787261344372e-004,-0.0000000000000000,-9.25276501125267201e-004,-6.42326760951916200e-004,-1.85901970681099092e-004,-5.54851582506692639e-005,-1.76614744077940437e-005,2.07912654320014144e-019
157,7.28318124605077601e-004,-0.0000000000000000,-9.44708989993410650e-004,-6.69816413023120640e-004,-1.91963669661404039e-004,-5.72943608426263791e-005,-1.82373614789058241e-005,2.36739899913335995e-019
158,7.16282120653355847e-004,-0.0000000000000000,-9.15759591255797074e-004,-6.67596658894236165e-004,-1.88791325861794066e-004,-5.63475285036308136e-005,-1.79359753848042023e-005,-3.13887526406898388e-020
159,6.64473102002772283e-004,-0.0000000000000000,-8.31802150539577524e-004,-6.31381504513922045e-004,-1.75135961528852398e-004,-5.22718855817089185e-005,-1.66386579501791167e-005,2.23243231304027523e-019
160,5.68266073967123547e-004,-0.0000000000000000,-6.86310102353329459e-004,-5.56879471990230895e-004,-1.49778561342332034e-004,-4.47035991508380152e-005,-1.42295975577478280e-005,8.02417739897744705e-020
161,4.23057874252030211e-004,-0.0000000000000000,-4.72728168356635332e-004,-4.39675130690540036e-004,-1.11505864370391571e-004,-3.32805537659959288e-005,-1.05935292814792844e-005,-2.29715251884682387e-019
162,2.24120585818322822e-004,-0.0000000000000000,-1.84274635812892656e-004,-2.75048006081593521e-004,-5.90717279261154799e-005,-1.76308199428148224e-005,-5.61206428938850561e-006,3.66212674935329862e-019
163,3.36260375960303331e-005,-0.0000000000000000,-1.86355863741064837e-004,5.77001894822549120e-005,-8.86285450642791789e-006,-2.64524836984128086e-006,-8.42008707475922483e-007,-1.89609935331841150e-019
164,3.55966358006166853e-004,-0.0000000000000000,-6.47438066591365740e-004,-2.18651972030590828e-004,-9.38224740675892317e-005,-2.80026876639682021e-005,-8.91353232323719116e-006,3.95621235072108012e-019
165,7.49939462805689311e-004,-0.0000000000000000,-1.20889559267141713e-003,-5.61894214796966086e-004,-1.97662431347598650e-004,-5.89952394992430290e-005,-1.87787679703061518e-005,3.69460146183666596e-019
166,1.22472418154124249e-003,-0.0000000000000000,-1.88337395312903428e-003,-9.82461617942984554e-004,-3.22802001307771183e-004,-9.63449718190499812e-005,-3.06675570141037084e-005,2.25249119680531861e-019
167,1.79311991869496681e-003,-0.0000000000000000,-2.68802907571226695e-003,-1.49484269894123271e-003,-4.72614738129634236e-004,-1.41058771140695628e-004,-4.49004013870776421e-005,-1.16315220132655483e-019
168,2.47416424320708863e-003,-0.0000000000000000,-3.64773129926540454e-003,-2.12009957306816830e-003,-6.52118396377486748e-004,-1.94634259598746695e-004,-6.19540090204188487e-005,-4.71838208550998432e-021
169,3.29810868958664441e-003,-0.0000000000000000,-4.80133057589985594e-003,-2.89045578799454906e-003,-8.69286408788750176e-004,-2.59451224646247737e-004,-8.25858897873511496e-005,-1.10143112812266794e-019
170,4.31683504168928287e-003,-0.0000000000000000,-6.21523030477016958e-003,-3.85869313564877157e-003,-1.13779331850610735e-003,-3.39591033398838364e-004,-1.08095183190190665e-004,1.63912554468959840e-018
171,5.62872263982360562e-003,-0.0000000000000000,-8.01673138529626107e-003,-5.12061870008586554e-003,-1.48356908463234335e-003,-4.42792860860592838e-004,-1.40945345143408740e-004,1.56391436678219052e-018
172,7.45032705091328452e-003,-0.0000000000000000,-1.04915434840260544e-002,-6.88073464158264498e-003,-1.96369151411562946e-003,-5.86092412136349000e-004,-1.86559009000134772e-004,7.76138410022683594e-019
173,1.03943093694335680e-002,-0.0000000000000000,-1.44617367115905063e-002,-9.70992106784028877e-003,-2.73964041633609646e-003,-8.17685694760330282e-004,-2.60277440431129774e-004,-3.54829590087548752e-018
174,1.73765293810789132e-002,-0.0000000000000000,-2.38451454906353083e-002,-1.63210500722603818e-002,-4.57995240399816303e-003,-1.36695368537421134e-003,-4.35114871985949276e-004,1.07717019368645313e-017
175,-1.26665179618800473e-004,0.0000000000000000,1.95415999072382467e-004,1.11594777881145906e-004,3.33852909722042300e-005,9.96432757677817734e-006,3.17174400478966427e-006,-8.18486079273363424e-018
176,-2.54259794118897545e-004,0.0000000000000000,3.59395983665560285e-004,2.24698089883340065e-004,6.70155546858649018e-005,2.00017710614430444e-005,6.36676146934823437e-006,1.29290869240106687e-019
177,-3.76555376533733326e-004,0.0000000000000000,5.15714537893964737e-004,3.33933484837006279e-004,9.92491460273799375e-005,2.96223571660701692e-005,9.42908913832177876e-006,-1.41572778805798172e-020
178,-4.87515814864784749e-004,0.0000000000000000,6.56206927449535246e-004,4.34092496768006739e-004,1.28495120020836459e-004,3.83512452419378474e-005,1.22075805083835287e-005,-1.98382494266247625e-019
179,-5.81314798156869683e-004,0.0000000000000000,7.72965436271901658e-004,5.20139392987221299e-004,1.53217829009146900e-004,4.57300988142089016e-005,1.45563425493930266e-005,-1.35559994098785963e-019
180,6.52352499942421911e-004,-0.0000000000000000,-8.58360846084937207e-004,-5.87214848505865686e-004,-1.71941320103188963e-004,-5.13183981906361228e-005,-1.63351534871741917e-005,3.81446185230611682e-019
181,6.95267242492289442e-004,-0.0000000000000000,-9.05056264326924067e-004,-6.30634120612649351e-004,-1.83252409564266900e-004,-5.46943580387295188e-005,-1.74097548822448029e-005,4.24921860139356760e-020
182,7.04937717654725892e-004,-0.0000000000000000,-9.06007661003728005e-004,-6.45875016136678438e-004,-1.85801268142313778e-004,-5.54551021072491798e-005,-1.76519072401614186e-005,3.56790977974831024e-019
183,6.76470712562764307e-004,-0.0000000000000000,-8.54444745171218344e-004,-6.28550151754876749e-004,-1.78298185936154243e-004,-5.32156976404885484e-005,-1.69390826591575151e-005,1.37752553932755346e-019
184,6.05168047143329283e-004,-0.0000000000000000,-7.43824403961944867e-004,-5.74356580358411110e-004,-1.59504858064705751e-004,-4.76065544603271432e-005,-1.51536369319027841e-005,2.18248604561168056e-019
185,4.86464266793268667e-004,-0.0000000000000000,-5.67746508569229530e-004,-4.78993515123555397e-004,-1.28217962258008784e-004,-3.82685234611401500e-005,-1.21812493473765399e-005,3.00259535875569329e-019
186,3.15822980276818540e-004,-0.0000000000000000,-3.19817821041310857e-004,-3.38035152653755290e-004,-8.32418365122764378e-005,-2.48447418553666012e-005,-7.90832695226689044e-006,4.64707754904872453e-020
187,8.85735389271231503e-005,-0.0000000000000000,6.55722374172149178e-006,-1.46739635866387219e-004,-2.33454324326143996e-005,-6.96778526963764836e-006,-2.21791493617700400e-006,2.32401125553434113e-019
188,2.00340966697617649e-004,-0.0000000000000000,-4.18492393915365188e-004,-1.00234539319330341e-004,-5.28041055843042167e-005,-1.57601565166768146e-005,-5.01661362703675610e-006,8.88426513495457525e-020
189,5.56752568881170779e-004,-0.0000000000000000,-9.24098466166825344e-004,-4.09249919167317764e-004,-1.46743933186793181e-004,-4.37978700574537510e-005,-1.39412950330505542e-005,-1.17934447758485860e-019
190,9.87877963403256979e-004,-0.0000000000000000,-1.53322533540299752e-003,-7.88324333500437738e-004,-2.60376163417630707e-004,-7.77130687704395175e-005,-2.47368380753050210e-005,-2.30303280350361940e-021
191,1.50330228367753197e-003,-0.0000000000000000,-2.25865779839546157e-003,-1.24811079582443519e-003,-3.96227161230379877e-004,-1.18259783173622343e-004,-3.76432581221360907e-005,-1.49344918048802741e-019
192,2.11663562645436057e-003,-0.0000000000000000,-3.11814914612334711e-003,-1.80347779694865372e-003,-5.57884155924359931e-004,-1.66508674242582202e-004,-5.30013571469039864e-005,-5.84421463341121675e-019
193,2.84846529134439056e-003,-0.0000000000000000,-4.13811996330602956e-003,-2.47622622293528936e-003,-7.50773366412510945e-004,-2.24079276263321864e-004,-7.13266489236004164e-005,-1.10335165660676003e-018
194,3.73202231736519336e-003,-0.0000000000000000,-5.36094371574848474e-003,-3.30019265863627656e-003,-9.83653536958887858e-004,-2.93585764381393321e-004,-9.34512512455738353e-005,1.01867889391074111e-018
195,4.82517143397916733e-003,-0.0000000000000000,-6.86073707517503156e-003,-4.33199897597847609e-003,-1.27177614275610627e-003,-3.79580164116754550e-004,-1.20824118837800840e-004,-7.82013541106021264e-019
196,6.23935499598344320e-003,-0.0000000000000000,-8.78207827954340971e-003,-5.67720766989263277e-003,-1.64451417709274295e-003,-4.90829274310167598e-004,-1.56235810441445627e-004,-9.93231505468370478e-020
197,8.22391604167786901e-003,-0.0000000000000000,-1.14533436146322422e-002,-7.56734789988201383e-003,-2.16758727952731265e-003,-6.46948081224719496e-004,-2.05929970101414035e-004,-1.77407066745639103e-018
198,1.14960454347881932e-002,-0.0000000000000000,-1.58281611617750034e-002,-1.06632725325201197e-002,-3.03002629441586485e-003,-9.04355601155642651e-004,-2.87865328473877868e-004,3.28267646977760568e-019
199,1.95192672717671815e-002,-0.0000000000000000,-2.64928110122996177e-002,-1.81533478824738581e-002,-5.14471636477395293e-003,-1.53551573779641521e-003,-4.88769839719531548e-004,-6.12469378934990326e-018
200,-1.33626362012040405e-004,0.0000000000000000,2.02224994281079758e-004,1.17218406354780758e-004,3.52200584457991968e-005,1.05119408822008908e-005,3.34605469338772457e-006,-6.07367225087374622e-018
201,-2.65848061747791565e-004,0.0000000000000000,3.71842362297138736e-004,2.33937111653206490e-004,7.00698881411171513e-005,2.09133814865048421e-005,6.65693608111679787e-006,-2.18050577148894985e-019
202,-3.90192114885743965e-004,0.0000000000000000,5.30353368052897305e-004,3.44555812962847510e-004,1.02843397289507314e-004,3.06951139533169127e-005,9.77055822810359020e-006,-5.45961728312446207e-019
203,-5.00422361497490946e-004,0.0000000000000000,6.69323750151030799e-004,4.43679351672517704e-004,1.31896913795318438e-004,3.93665602815074909e-005,1.25307653219617172e-005,-2.69860345273244435e-019
204,-5.90555631897663196e-004,0.0000000000000000,7.80635909582213378e-004,5.26120256355956466e-004,1.55653446492864256e-004,4.64570444271267106e-005,1.47877365239843145e-005,-6.40367224627668845e-020
205,6.54876706981681622e-004,-0.0000000000000000,-8.56509095146089231e-004,-5.86899955401280543e-004,-1.72606628342613082e-004,-5.15169691513249332e-005,-1.63983605871515256e-005,-1.74775061396727992e-019
206,6.87947519739549092e-004,-0.0000000000000000,-8.89511274852471676e-004,-6.21243995377988964e-004,-1.81323141580814345e-004,-5.41185398317853381e-005,-1.72264662544118976e-005,1.65312267560934867e-019
207,6.84605864595429128e-004,-0.0000000000000000,-8.72556813246659385e-004,-6.24566346835416951e-004,-1.80442377581498841e-004,-5.38556629531943608e-005,-1.71427899449580514e-005,3.61508789205407776e-019
208,6.39948191922251196e-004,-0.0000000000000000,-7.98883293468399770e-004,-5.92437119716849410e-004,-1.68671901967333733e-004,-5.03425925980396227e-005,-1.60245449200791399e-005,9.26145975550446425e-021
209,5.49289693046670188e-004,-0.0000000000000000,-6.61999276246732441e-004,-5.20526604410593077e-004,-1.44776934174792288e-004,-4.32107904741371436e-005,-1.37544217976935126e-005,6.06165753064483117e-020
210,4.08092480703112551e-004,-0.0000000000000000,-4.55592064093353615e-004,-4.04516216125567910e-004,-1.07561417889459957e-004,-3.21032761054131105e-005,-1.02187901632438340e-005,2.23339040245448079e-019
211,2.11848599385139010e-004,-0.0000000000000000,-1.73379856097511954e-004,-2.39963143639896357e-004,-5.58371859448092065e-005,-1.66654236483513348e-005,-5.30476910469463749e-006,-6.45862505987068582e-021
212,4.41023304125421064e-005,-0.0000000000000000,-1.91115471612708686e-004,2.20993497912695507e-005,-1.16241033975286466e-005,-3.46938342913176456e-006,-1.10433904447160584e-006,-1.50185578285769953e-019
213,3.64853080098940391e-004,-0.0000000000000000,-6.44913313756818483e-004,-2.54464751945319631e-004,-9.61647579226627915e-005,-2.87017764899807210e-005,-9.13605920777116464e-006,-1.97344613728833582e-019
214,7.56360274482084714e-004,-0.0000000000000000,-1.19610244109679678e-003,-5.96179751055145660e-004,-1.99354772276964250e-004,-5.95003433658031938e-005,-1.89395475246498078e-005,-2.83662662758101180e-019
215,1.22612169997954432e-003,-0.0000000000000000,-1.85467001959549157e-003,-1.01122138836264161e-003,-3.23170346897486984e-004,-9.64549099396579601e-005,-3.07025514047990368e-005,-7.71544521133348940e-020
216,1.78427341894975603e-003,-0.0000000000000000,-2.63385506406843117e-003,-1.51052819142864433e-003,-4.70283055728331072e-004,-1.40362846473987037e-004,-4.46788816855825635e-005,8.60397712605355124e-020
217,2.44544702669180405e-003,-0.0000000000000000,-3.55247484173716772e-003,-2.10950528395779024e-003,-6.44549365652564879e-004,-1.92375171833039795e-004,-6.12349190507741677e-005,-3.31942274483565863e-019
218,3.23210175126523256e-003,-0.0000000000000000,-4.63918234131438512e-003,-2.83101946824040104e-003,-8.51888881975271977e-004,-2.54258678676606712e-004,-8.09330510707576548e-005,-5.70203135616607229e-019
219,4.18096881437294860e-003,-0.0000000000000000,-5.94086538497293464e-003,-3.71114678652954399e-003,-1.10198289625550215e-003,-3.28902889865444409e-004,-1.04693041438577838e-004,-3.13121322762874774e-019
220,5.35679779630095828e-003,-0.0000000000000000,-7.54083508132403872e-003,-4.81146976162632415e-003,-1.41189753196395819e-003,-4.21401439201091470e-004,-1.34136244149854987e-004,4.11850104981957233e-019
221,6.88580882746496741e-003,-0.0000000000000000,-9.60342064090396498e-003,-6.24924860142581952e-003,-1.81490077818947850e-003,-5.41683643906023496e-004,-1.72423259039545970e-004,3.07424377085138523e-019
222,9.05387406652343601e-003,-0.0000000000000000,-1.25048456058093338e-002,-8.28660720018816084e-003,-2.38634029795095149e-003,-7.12238114459247005e-004,-2.26712433150057062e-004,-1.67141358468341581e-018
223,1.26930257063131314e-002,-0.0000000000000000,-1.73453487171453535e-002,-1.16827662596725931e-002,-3.34551580054249847e-003,-9.98518051984539608e-004,-3.17838167479359891e-004,1.56383284629271229e-018
224,2.18613566855061572e-002,-0.0000000000000000,-2.94539751865686081e-002,-2.01372776685074112e-002,-5.76202364245442539e-003,-1.71976011051537905e-003,-5.47416645047091375e-004,2.33235746820055002e-017
225,-1.41148653814810517e-004,0.0000000000000000,2.10173810173131540e-004,1.23293078443079140e-004,3.72027175601919840e-005,1.11036945300072535e-005,3.53441570784511474e-006,7.15738675682595339e-018
226,-2.78537555577709468e-004,0.0000000000000000,3.86209008849199898e-004,2.44066545330721935e-004,7.34144730044249876e-005,2.19116217074424456e-005,6.97468580654556955e-006,-1.53848676847706649e-018
227,-4.05432558054161208e-004,0.0000000000000000,5.47646619953411247e-004,3.56483453070079062e-004,1.06860338912956567e-004,3.18940288507705376e-005,1.01521846919358600e-005,-2.15606581257172054e-019
228,-5.15379385523619810e-004,0.0000000000000000,6.85761055075942948e-004,4.54948361732866475e-004,1.35839154308276292e-004,4.05431795362514539e-005,1.29052948637532660e-005,-2.91819712943786246e-019
229,-6.02218590638242159e-004,0.0000000000000000,7.92201445590779091e-004,5.34107919555924923e-004,1.58727466326613256e-004,4.73745305420778781e-005,1.50797814249684733e-005,-6.27815908802610411e-020
230,6.60098780343483971e-004,-0.0000000000000000,-8.59010550981309517e-004,-5.88849875392296425e-004,-1.73983016393138072e-004,-5.19277722674720300e-005,-1.65291232801653904e-005,4.27807345279242567e-019
231,6.83483236622627554e-004,-0.0000000000000000,-8.78634488653165231e-004,-6.14295608695901354e-004,-1.80146485198724276e-004,-5.37673495501218073e-005,-1.71146789156565010e-005,-7.15692558752789938e-020
232,6.67144854666677539e-004,-0.0000000000000000,-8.43917070081648076e-004,-6.05781047873627377e-004,-1.75840158538739669e-004,-5.24820634640282255e-005,-1.67055596479895416e-005,1.08153481087870666e-019
233,6.06143552902306364e-004,-0.0000000000000000,-7.48071644529564161e-004,-5.58820105287514729e-004,-1.59761973272326384e-004,-4.76832942493843771e-005,-1.51780639653924202e-005,1.66597531884736286e-019
234,4.95778781863760580e-004,-0.0000000000000000,-5.84621583443459031e-004,-4.69043334613163283e-004,-1.30673000013594473e-004,-3.90012653355672535e-005,-1.24144883299227448e-005,-4.90804551577709584e-020
235,3.31507081735069975e-004,-0.0000000000000000,-3.47297392313323258e-004,-3.32102108513696861e-004,-8.73757136863297296e-005,-2.60785578735207114e-005,-8.30106278852107702e-006,1.39811808786511226e-019
236,1.08810086556059829e-004,-0.0000000000000000,-2.98729743558306796e-005,-1.43524645655268308e-004,-2.86792032294263510e-005,-8.55972706430372515e-006,-2.72464574753083953e-006,-2.14958459690488223e-019
237,1.77009400787197293e-004,-0.0000000000000000,-3.74085993098029451e-004,-1.01496396400964101e-004,-4.66545771577358740e-005,-1.39247399435552780e-005,-4.43238238658042040e-006,-2.15252176521521834e-019
238,5.31139203316031571e-004,-0.0000000000000000,-8.71605751528206976e-004,-4.08416421417749859e-004,-1.39992988126477855e-004,-4.17829519062585435e-005,-1.32999266657221117e-005,-1.95549159259979986e-020
239,9.59737821560591479e-004,-0.0000000000000000,-1.47089611008747144e-003,-7.83803615682736364e-004,-2.52959232945109303e-004,-7.54993775460902604e-005,-2.40321982736988437e-005,-5.43968706491759298e-019
240,1.47068904087029376e-003,-0.0000000000000000,-2.18228677611316492e-003,-1.23604686513597651e-003,-3.87631250245990856e-004,-1.15694207996420740e-004,-3.68266101795508913e-005,-1.10199043297669419e-019
241,2.07482806435005732e-003,-0.0000000000000000,-3.01976699665153312e-003,-1.77647602388161709e-003,-5.46864887325402920e-004,-1.63219812592843095e-004,-5.19544799693991499e-005,1.08958468820810510e-019
242,2.78802640500258212e-003,-0.0000000000000000,-4.00364453570945487e-003,-2.42123126721134445e-003,-7.34843417645351677e-004,-2.19324750396581749e-004,-6.98132363359886928e-005,-2.04604488332438266e-020
243,3.63495254317616149e-003,-0.0000000000000000,-5.16542072113087246e-003,-3.19460351529122664e-003,-9.58068741749680411e-004,-2.85949608584378553e-004,-9.10205873628744492e-005,-1.50416072564206797e-019
244,4.65638848444919606e-003,-0.0000000000000000,-6.55740641577535078e-003,-4.13553073896925916e-003,-1.22728982109185803e-003,-3.66302571692816937e-004,-1.16597729904394570e-004,-7.28942731136068798e-020
245,5.92493259421502955e-003,-0.0000000000000000,-8.27353886379147627e-003,-5.31161450344018807e-003,-1.56164149271916875e-003,-4.66094711301647533e-004,-1.48362554505205533e-004,1.01492113511988689e-019
246,7.58343965322938549e-003,-0.0000000000000000,-1.05004801278080241e-002,-6.85365483915966866e-003,-1.99877616018417957e-003,-5.96563937166378179e-004,-1.89892198940654305e-004,-5.76643392745650230e-019
247,9.95843669182113617e-003,-0.0000000000000000,-1.36680342602567458e-002,-9.05797962858472666e-003,-2.62475693915772404e-003,-7.83397043104738875e-004,-2.49363023628784860e-004,-3.28671128683050772e-018
248,1.40084626659929962e-002,-0.0000000000000000,-1.90400070212617505e-002,-1.27915227985305087e-002,-3.69222707616420230e-003,-1.10199909590069796e-003,-3.50777206794972238e-004,3.12102955676108131e-018
249,2.44410191139737450e-002,-0.0000000000000000,-3.27721008027292357e-002,-2.23076895549248234e-002,-6.44194832067493221e-003,-1.92269356093273500e-003,-6.12012368575411397e-004,1.01808022674319939e-017
250,-1.49448360421755425e-004,0.0000000000000000,2.19506046109712709e-004,1.30003598390113863e-004,3.93902809232476504e-005,1.17566045423446280e-005,3.74224347617121213e-006,6.37005690191937743e-018
251,-2.92710328490258006e-004,0.0000000000000000,4.02950117178441601e-004,2.55413376815418944e-004,7.71500075464091135e-005,2.30265464936557819e-005,7.32957740279393337e-006,2.54656572498291252e-019
252,-4.22765014238514849e-004,0.0000000000000000,5.68178515679790231e-004,3.70135486369392141e-004,1.11428674889494460e-004,3.32575154342923241e-005,1.05861959535051836e-005,-6.48049025041841459e-020
253,-5.32913983591332607e-004,0.0000000000000000,7.06141570719803963e-004,4.68353947336584090e-004,1.40460769061130175e-004,4.19225679540318640e-005,1.33443678350237144e-005,-7.89217124649613953e-019
254,-6.16795105157811881e-004,0.0000000000000000,8.08221981586640988e-004,5.44529520592484679e-004,1.62569415495708607e-004,4.85212163825966941e-005,1.54447828644790196e-005,-4.55208182315157056e-020
255,6.68394041570175143e-004,-0.0000000000000000,-8.66252432589356344e-004,-5.93396755080035981e-004,-1.76169408209065264e-004,-5.25803328415941584e-005,-1.67368397609469073e-005,2.03315922939806666e-019
256,6.82048161663085248e-004,-0.0000000000000000,-8.72522920154587866e-004,-6.09954026897833578e-004,-1.79768240795794725e-004,-5.36544569831593401e-005,-1.70787440957064221e-005,-3.63082354234168004e-020
257,6.52437410946692109e-004,-0.0000000000000000,-8.19771144486397085e-004,-5.89441209532869906e-004,-1.71963700198489189e-004,-5.13250778566926580e-005,-1.63372796909769179e-005,2.83544123261883569e-019
258,5.74555813904044127e-004,-0.0000000000000000,-7.01148282008564683e-004,-5.27298859991401380e-004,-1.51436355538058404e-004,-4.51983920403775479e-005,-1.43870950261623231e-005,2.85157274969646874e-019
259,4.43655570763332803e-004,-0.0000000000000000,-5.10150397316201654e-004,-4.19101325287928603e-004,-1.16934823605141785e-004,-3.49009059398138025e-005,-1.11093033974306036e-005,7.45543978822892830e-020
260,2.55152713752675262e-004,-0.0000000000000000,-2.40502088663380209e-004,-2.60453607417415961e-004,-6.72509025957397888e-005,-2.00720140800572904e-005,-6.38912051735281140e-006,2.99945581749937585e-019
261,4.47818428841794758e-006,-0.0000000000000000,1.14027409669820797e-004,-4.68375196253042504e-005,-1.18032032989454800e-006,-3.52283840827102932e-007,-1.12135429306150767e-007,3.76547709743203618e-019
262,3.13150543933049096e-004,-0.0000000000000000,-5.59906586942706232e-004,-2.26614651065442860e-004,-8.25374593039221791e-005,-2.46345101903775159e-005,-7.84140813490247811e-006,-2.61942404867877156e-019
263,7.03077454770873063e-004,-0.0000000000000000,-1.10427329811030209e-003,-5.65453576163485244e-004,-1.85310956454485409e-004,-5.53087614234666018e-005,-1.76053255536935019e-005,-1.63572339688224495e-019
264,1.17174337702453143e-003,-0.0000000000000000,-1.75560310577114803e-003,-9.76411399357858577e-004,-3.08837787987007795e-004,-9.21771484059208889e-005,-2.93408976178072180e-005,2.53456972283170969e-019
265,1.72752859313514309e-003,-0.0000000000000000,-2.52477150296146098e-003,-1.46816805651119910e-003,-4.55326754861595144e-004,-1.35898920043143415e-004,-4.32579697714923807e-005,-7.02473426370753416e-019
266,2.38212557975325855e-003,-0.0000000000000000,-3.42680617418556540e-003,-2.05257831132510437e-003,-6.27859656974792311e-004,-1.87393884524944120e-004,-5.96493260546517476e-005,-1.35509383909419276e-019
267,3.15288175709190063e-003,-0.0000000000000000,-4.48391789772431375e-003,-2.74674512783867940e-003,-8.31008774397206241e-004,-2.48026705615627383e-004,-7.89493524351381947e-005,-3.64593269223991843e-019
268,4.06704361456933141e-003,-0.0000000000000000,-5.73105835268113498e-003,-3.57676588138889631e-003,-1.07195549657366726e-003,-3.19940773880585810e-004,-1.01840311319354953e-004,-1.15040825387114449e-018
269,5.17005256502684005e-003,-0.0000000000000000,-7.22687962275662781e-003,-4.58507563918523781e-003,-1.36267687043936355e-003,-4.06710813902080403e-004,-1.29460072882696349e-004,5.73871534318039785e-019
270,6.54343339716361404e-003,-0.0000000000000000,-9.07746955543047365e-003,-5.84636354720804302e-003,-1.72466048100250479e-003,-5.14750109251266687e-004,-1.63850048688663884e-004,-1.17074592830315572e-018
271,8.34877824539416273e-003,-0.0000000000000000,-1.14947187131369134e-002,-7.50688414230065576e-003,-2.20049735825625413e-003,-6.56770574875814150e-004,-2.09056566936770451e-004,-1.22255665733132624e-018
