x,0_0_im,0_0_re,0_1_im,0_1_re,0_2_im,0_2_re,0_3_im,0_3_re,0_4_im,0_4_re,0_5_im,0_5_re,deform_jac_im,deform_jac_re,integrand_im,integrand_re,param_jac,rescaled_integrand_im,rescaled_integrand_re
4.977023564332114e-06,8.446444129212437e-08,8.527464274841144e-09,8.690371500809405e-26,2.59164082530674e-25,2.3795728223457035e-07,2.4014438402484285e-08,5.779845014094812e-18,2.0209783427940838e-17,2.1448497786525967e-18,1.0247129807478538e-19,2.1836869438545584e-18,2.22614665141568e-19,0.0,1.0,36856936.703580074,365174623.1908315,34.63578144985651,1.3119078692252128e-10,3.2242172351861e-07
7.05480231071866e-06,1.197260142951517e-07,1.2089612120159733e-08,2.4751073871861266e-25,7.381025916839514e-25,3.3730093421132274e-07,3.404056869295654e-08,1.6459920622163055e-17,5.755649629672712e-17,6.1086299370985556e-18,2.9185159960067266e-19,6.219201702671698e-18,6.340320680778486e-19,0.0,1.0,18344866.0346818,181748651.01130003,34.63566557994624,1.8597113959765598e-10,4.5702694848902225e-07
1e-05,1.697082326503044e-07,1.7141036469745285e-08,7.049430430225963e-25,2.102118388489449e-24,4.781206533350899e-07,4.8253078753276095e-08,4.6873255305963853e-17,1.6391613548597033e-16,1.7397681278971873e-17,8.312428514523489e-19,1.7712440733932733e-17,1.8058167883480454e-18,0.0,1.0,9131046.24959617,90457000.3613067,34.635501339901964,2.636325705231445e-10,6.478288859393991e-07
1.4174741629268077e-05,2.4055643368704373e-07,2.4305663850180275e-08,2.007798269964645e-24,5.986810602963293e-24,6.777343099452715e-07,6.840041015770901e-08,1.3347576267361443e-16,4.668114552568814e-16,4.954955986528223e-17,2.367567016173873e-18,5.0445388815948294e-17,5.1433164733144155e-18,0.0,1.0,4545081.670015444,45020851.648740076,34.63526853902589,3.737391441498034e-10,9.182907434979316e-07
2.0092330025650458e-05,3.409813210365341e-07,3.447010666656901e-08,5.718665806348435e-24,1.7050255839682632e-23,9.606922468709866e-07,9.696167670994654e-08,3.8005917643069387e-16,1.329384415587851e-15,1.4112029453515901e-16,6.743551883732794e-18,1.4366915554756073e-16,1.464950234064664e-17,0.0,1.0,2262477.7277799556,22407117.591772288,34.63493856013284,5.29859591288467e-10,1.3016735675290156e-06
2.8480358684358048e-05,4.833297839232508e-07,4.889556155850094e-08,1.6288516830060778e-23,4.855814357692314e-23,1.3617993845424616e-06,1.374524512544293e-07,1.0820806517193909e-15,3.785684851953964e-15,4.019211943433306e-16,1.9208445760490236e-17,4.0917038149345744e-16,4.1726961071777254e-17,0.0,1.0,1126308.502910314,11152169.515341926,34.63447084434079,7.512511843253622e-10,1.845129167392925e-06
4.03701725859655e-05,6.851025992448066e-07,6.937867809572714e-08,4.639654358362726e-23,1.3828888902720314e-22,1.9304017380594566e-06,1.948589677307123e-07,3.080425515701794e-15,1.0779950364373715e-14,1.1447083170532753e-15,5.471671097297379e-17,1.1653136461621926e-15,1.1885866653839147e-16,0.0,1.0,560755.4844840276,5550527.576560129,34.63380791100788,1.0652587353345267e-09,2.6155043342431963e-06
5.72236765935022e-05,9.71105419779362e-07,9.848412051718442e-08,1.3216430578383377e-22,3.9382569521955225e-22,2.736467994372183e-06,2.7625511313399624e-07,8.767593672139494e-15,3.069435083775264e-14,3.26026052684611e-15,1.558770185589336e-16,3.318781266053481e-15,3.385895837383148e-16,0.0,1.0,279222.7395102897,2762557.5998942642,34.63286830395741,1.5107395366770762e-09,3.7075734054395443e-06
8.11130830789689e-05,1.3764971092274612e-06,1.398833355206802e-07,3.7651076134380273e-22,1.1215246589285403e-21,3.879221148372018e-06,3.9168005633397526e-07,2.494793082301505e-14,8.738898151082344e-14,9.285702965495108e-15,4.441123729665707e-16,9.45171009366847e-15,9.646214614661278e-16,0.0,1.0,139063.95130265254,1374964.5568448498,34.63153660365452,2.1429672338797335e-09,5.255718232814109e-06
0.00011497569953977356,1.951109397250004e-06,1.9885308512262105e-07,1.0727282435845305e-21,3.1937183795366466e-21,5.499396059724546e-06,5.5538841316108e-07,7.09617528633569e-14,2.487672125282433e-13,2.6447484663011163e-14,1.2655305343525173e-15,2.6917605938427572e-14,2.748512712695014e-15,0.0,1.0,69278.88255719306,684346.4826299298,34.62964929126362,3.0406817154754417e-09,7.45050538648382e-06
0.00016297508346206467,2.7655672907379245e-06,2.8301900411698276e-07,3.0568321309808698e-21,9.094112494733452e-21,7.796659352970964e-06,7.876346870732187e-07,2.0173454537738919e-13,7.080138477765122e-13,7.53293169873957e-14,3.607032901254293e-15,7.665744649474076e-14,7.832854045638627e-15,0.0,1.0,34527.14084657392,340617.3634489085,34.62697475459172,4.316280919785869e-09,1.0562226443304191e-05
0.0002310129700083158,3.919959358414594e-06,4.0348386906153977e-07,8.712683600053034e-21,2.589344718733822e-20,1.105439249647905e-05,1.1172275365103691e-06,5.730635502039527e-13,2.014490523916578e-12,2.1456454116315636e-13,1.02840931102638e-14,2.1830352036673324e-13,2.232840323613065e-14,0.0,1.0,17217.32600239619,169537.7198060669,34.623185033977386,6.130667702331484e-09,1.4974351285566854e-05
0.00032745491628777317,5.5561169917700355e-06,5.765766098518514e-07,2.48411482021609e-20,7.371756494881227e-20,1.5675004070705583e-05,1.5852004265699337e-06,1.6261056525650642e-12,5.72941256908931e-12,6.111841545523619e-13,2.933444751497184e-14,6.216569015066156e-13,6.36734790903709e-14,0.0,1.0,8592.461031246732,84387.55571659,34.617815947507495,8.715101552110332e-09,2.123111944684698e-05
0.00046415888336127914,7.874998226513803e-06,8.266335769176985e-07,7.085793593153962e-20,2.0983763067923678e-19,2.2230352651744912e-05,2.2501154504397903e-06,4.6069265296209545e-12,1.6285432328084788e-11,1.7410644446711745e-12,8.372733957083509e-14,1.7701803365261092e-12,1.8167304475067633e-13,0.0,1.0,4292.981583876301,42005.70404004987,34.610210920503256,1.240380069840358e-08,3.0105346300447134e-05
0.0006579332246575682,1.1161284289976563e-05,1.1905515197108483e-06,2.0224781417851998e-19,5.97170375425544e-19,3.153396403007007e-05,3.19578444867595e-06,1.3022331454216908e-11,4.625098673093794e-11,4.9601880078103865e-12,2.3919340532982545e-13,5.040239313407359e-12,5.187390652694375e-13,0.0,1.0,2148.2782730432846,20910.453328485113,34.59944207034656,1.7683445775133905e-08,4.269523537776921e-05
0.0009326033468832219,1.5818152303885666e-05,1.7254786398852644e-06,5.777928703321304e-19,1.6989269228933299e-18,4.474490192253584e-05,4.542623337084703e-06,3.66890342643145e-11,1.3119323516529522e-10,1.4133144155527293e-11,6.842045751192628e-13,1.4349528111295696e-11,1.4827519390362511e-12,0.0,1.0,1077.4383150232727,10410.095750518925,34.58419976268885,2.527002045981492e-08,6.0563017753774914e-05
0.0013219411484660286,2.2416371445818697e-05,2.5222328531001797e-06,1.6527762174098967e-18,4.831193956653542e-18,6.351805284332088e-05,6.4645751691448426e-06,1.0286954578814634e-10,3.714732018481684e-10,4.0277319389993285e-11,1.9606774893691707e-12,4.0846672966857036e-11,4.244612605413072e-12,0.0,1.0,542.0688501727919,5183.195383653829,34.5626389054871,3.623130032687663e-08,8.593432198894651e-05
0.0018738174228603867,3.1763484312906525e-05,3.729466175862816e-06,4.736238120173484e-18,1.372949591295807e-17,9.022336003378164e-05,9.214777761118672e-06,2.863625788501874e-10,1.0490629421322305e-09,1.1481455328898432e-10,5.632882003082516e-12,1.1624631596702658e-10,1.2176483977222502e-11,0.0,1.0,273.91417704400953,2581.1568068023776,34.53216678962788,5.218822174695398e-08,0.00012198655941587488
0.002656087782946684,4.500097620128215e-05,5.598513071044065e-06,1.3606340911774924e-17,3.898131827346978e-17,0.00012826928536592525,1.3165364414586543e-05,7.884944859752681e-10,2.950960940642633e-09,3.2741232977642114e-10,1.624082739462042e-11,3.3072175217594705e-10,3.503383225216147e-11,0.0,1.0,139.25377606267926,1285.6943179984896,34.4891538355109,7.565745249356615e-08,0.00017326947638215737
0.0037649358067924714,6.374001387897976e-05,8.569025809935976e-06,3.9225150993793696e-17,1.105326074869895e-16,0.00018258749268117188,1.8870871670761054e-05,2.1341480254976144e-09,8.250825035445364e-09,9.341590561303028e-10,4.706114530064568e-11,9.404704847928826e-10,1.0121448985712246e-10,0.0,1.0,71.38718647587311,640.6421612114331,34.42854662835353,1.1065583084184745e-07,0.0002463253787235913
0.0053366992312063235,9.024923028834462e-05,1.3437044508527608e-05,1.1362739238095227e-16,3.1283244052643193e-16,0.0002603744080491825,2.717253194176534e-05,5.614953117154937e-09,2.2848594541710427e-08,2.667266218079934e-09,1.3732636026410041e-10,2.6726000010841208e-09,2.940895777559054e-10,0.0,1.0,37.0134430269627,319.3885264686679,34.343365663999535,1.6380788891025795e-07,0.00035061802871830906
0.007564633275546291,0.00012770971030428215,2.1694376715362642e-05,3.313367175490583e-16,8.830115830228219e-16,0.00037225759133504573,3.9376159751883045e-05,1.4044084005026878e-08,6.226841563399104e-08,7.623581045712571e-09,4.046268598507288e-10,7.587336434050073e-09,8.612497733493872e-10,0.0,1.0,19.485259162088724,159.35217337266195,34.22408623769858,2.464551860549269e-07,0.0004999532213110446
0.010722672220103254,0.00018054773095615856,3.623673365020283e-05,9.748320209204724e-16,2.4827687746364694e-15,0.0005341974229179471,5.756801014788678e-05,3.166316062777133e-08,1.6489581924044018e-07,2.1820926853221774e-08,1.2081910571602938e-09,2.1507764927431826e-08,2.549259032799681e-09,0.0,1.0,10.465585470595054,79.59789067098498,34.05794702704588,3.788385399016984e-07,0.0007147131775525299
0.01519911082952933,0.00025482741384859017,6.290568689319663e-05,2.9022032225982447e-15,6.94150737147893e-15,0.0007707329876594101,8.520088375446974e-05,5.356827381459868e-08,4.1216622479827766e-07,6.258116815238494e-08,3.673247519517444e-09,6.08287356189963e-08,7.65402820176404e-09,0.0,1.0,5.768720050329154,39.83129190676246,33.828343112353146,5.987606927848683e-07,0.001025505080804554
0.021544346900318867,0.0003585688213390957,0.00011406144974283284,8.773624331618242e-15,1.9246838821192715e-14,0.0011208485676870614,0.00012823661586615505,1.4596366300627256e-08,8.929453077501747e-07,1.7996094190549906e-07,1.1439025442294204e-08,1.7142222241709125e-07,2.3412406966015584e-08,0.0,1.0,3.2859790832152607,19.988876844690537,33.51471263295419,9.804586777164403e-07,0.0014794234466817431
0.030538555088334123,0.0005013825453903318,0.0002177245022269874,2.7038586745971112e-14,5.270503820323029e-14,0.0016493503647223198,0.00019750692731360605,8.520024640217419e-07,1.0484994286377286e-06,5.193534649838123e-07,3.674960235152963e-08,4.802981555109568e-07,7.331879153540164e-08,0.0,1.0,1.950231295952785,10.078899310176606,33.09387020504723,1.6783557342206676e-06,0.0021515458572942347
0.043287612810830614,0.0006905841989603153,0.0004453257296351136,8.528675544018791e-14,1.4158509599369927e-13,0.0024709183905455337,0.00031397380099310176,6.7636284998671644e-06,6.086638396841824e-06,1.505719992648347e-06,1.2276348482817565e-07,1.3326977221385415e-06,2.362275790089889e-07,0.0,1.0,1.2185275141012102,5.124483823849315,32.544881306227836,3.036991364488e-06,0.0031680931958204895
0.06135907273413188,0.000906623286998893,0.0010276810379709544,2.763258423420844e-13,3.688409580550644e-13,0.0038067037199388132,0.0005217662506494999,4.7209234329035046e-05,8.666833266593899e-05,4.389871825143171e-06,4.2971581480439206e-07,3.635232173109577e-06,7.860094875221238e-07,0.0,1.0,0.813543023425575,2.646568126364649,31.86192570024636,5.898544608985617e-06,0.00475978160189103
0.08697490026177834,0.0008500560551881663,0.003359136106950805,9.219278537880002e-13,9.116046129798412e-13,0.0061371961164009975,0.0009260711682627465,0.00042782044329264644,0.001161735722740481,1.2876310444857738e-05,1.5855511653177374e-06,9.606647873095877e-06,2.7024983495309256e-06,0.0,1.0,0.5951329948226649,1.4117086107060663,31.084409533517476,1.2596596694609419e-05,0.007411802953231972
0.12328467394420685,0.005776976423656049,0.012168079399501156,3.1704471385900343e-12,2.035669484269441e-12,0.010702109928757593,0.0018335037744033184,0.004035601609999015,0.01797726402959218,3.7953620028074694e-05,6.1814540546779275e-06,2.3838836534235357e-05,9.544395914875522e-06,0.0,1.0,0.49948342714836386,0.8119569208194096,30.363424454122033,3.0824611026163906e-05,0.012429369962091229
0.1747528400007683,0.0045256806593471895,0.002281098469989144,1.1228766513750453e-11,3.53444731307085e-12,0.021717196183929588,0.004506990833912116,0.0010753321900072,0.020514035175601956,0.0001118240201552579,2.5389037790207823e-05,5.149500252711251e-05,3.400289911971332e-05,0.0,1.0,0.5173291761691757,0.5709682638389908,30.10410700977568,9.170942077259117e-05,0.0251072156468702
0.2477076355991714,0.0060544773154588,0.00021048828761529212,4.085818227992094e-11,9.295948417703367e-13,0.06516916069082143,0.0192081091579334,0.010158001436193402,0.05908013667289892,0.00032455080344587,0.00010886659618943896,7.528972684382511e-05,0.00011760593731342132,0.0,1.0,0.6511064823544153,0.672876290399052,31.267906528132418,0.0003164983104393612,0.08113237840672968
0.35111917342151416,0.008781958783137474,0.003899422834433501,1.5220677973446397e-10,3.423704428424695e-11,0.35878450706442083,0.2097034932293378,0.03247458254941561,0.09156925818397703,0.0008972329470706328,0.00047994361060793296,4.715870094385998e-05,0.00037016149105537706,0.0,1.0,0.3836115035519827,1.0684340658845397,36.02294588057748,0.0004609735775244357,0.3184723572276745
0.49770235643321137,0.013522615690726988,0.011440474812568675,5.781773421657455e-10,2.4640868696638095e-10,0.045619019953250864,0.12646007671879894,0.002920598005322207,0.11715961053981831,0.0022492707084387485,0.002143329789380962,0.0008179651040377278,0.0009803550846597207,0.0,1.0,0.0015716752438675746,0.05186675285426807,49.19282385788979,3.938856418288719e-06,0.03224304149150081
0.705480231071866,0.02692734220690716,0.0313954545429768,2.23073056670707e-09,1.3028582763648692e-09,0.13965769616978213,0.11066940449206697,0.16908467375612524,0.0868908672414385,0.00875314991645104,0.012157841434806055,0.003290198122430083,0.002077084304209624,0.0,1.0,0.002309055672046786,0.013629364391101684,81.6237063212311,9.932821670246122e-06,0.014542981187586497
1.0,0.023867118518504576,0.050023088541509934,8.710682614348638e-09,6.136803422814572e-09,0.19202608038108904,0.012700433548127648,0.2322696091605952,0.05737052508005535,0.011935012911203267,0.01494770470191115,0.009097564107122747,0.0035148102020336803,0.0,1.0,0.0038796949517432796,0.008639464682424746,158.2855852051719,2.4510728167156642e-05,0.013538952746238448
